,mean_saocom,median_saocom,count_saocom,polygon_id,filename_saocom,polarization,local_incidence_angle,date_saocom,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha
1069,-28.672161102294922,-28.64837646484375,28,90,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,HV,30.23716946063165,20230306,20230306,0.35332474,0.35415562987327576,25.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.35330814,20230306,"POLYGON ((105.72674897049322 10.508568139924062, 105.72670665401553 10.5082507663414, 105.72740487589739 10.508123816908334, 105.7273625594197 10.508462348729841, 105.72674897049322 10.508568139924062))",0.2602831465379997
1070,0.3760344684123993,0.36700141429901123,28,90,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,RVI,30.23716946063165,20230306,20230306,0.35332474,0.35415562987327576,25.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.35330814,20230306,"POLYGON ((105.72674897049322 10.508568139924062, 105.72670665401553 10.5082507663414, 105.72740487589739 10.508123816908334, 105.7273625594197 10.508462348729841, 105.72674897049322 10.508568139924062))",0.2602831465379997
1071,-14.732129096984863,-15.156060218811035,31,90,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,HH,21.399964623834062,20230303,20230306,0.35332474,0.35415562987327576,25.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.35330814,20230306,"POLYGON ((105.72674897049322 10.508568139924062, 105.72670665401553 10.5082507663414, 105.72740487589739 10.508123816908334, 105.7273625594197 10.508462348729841, 105.72674897049322 10.508568139924062))",0.2602831465379997
1072,-26.49477767944336,-27.007402420043945,31,90,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,HV,21.399964623834062,20230303,20230306,0.35332474,0.35415562987327576,25.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.35330814,20230306,"POLYGON ((105.72674897049322 10.508568139924062, 105.72670665401553 10.5082507663414, 105.72740487589739 10.508123816908334, 105.7273625594197 10.508462348729841, 105.72674897049322 10.508568139924062))",0.2602831465379997
1073,0.2683510184288025,0.25979965925216675,31,90,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,RVI,21.399964623834062,20230303,20230306,0.35332474,0.35415562987327576,25.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.35330814,20230306,"POLYGON ((105.72674897049322 10.508568139924062, 105.72670665401553 10.5082507663414, 105.72740487589739 10.508123816908334, 105.7273625594197 10.508462348729841, 105.72674897049322 10.508568139924062))",0.2602831465379997
1074,-14.732129096984863,11.85134220123291,31,90,Subset_S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230305T114407_Cal_ML_SRGR_TC_dB_modified,CR,21.399964623834062,20230303,20230306,0.35332474,0.35415562987327576,25.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.35330814,20230306,"POLYGON ((105.72674897049322 10.508568139924062, 105.72670665401553 10.5082507663414, 105.72740487589739 10.508123816908334, 105.7273625594197 10.508462348729841, 105.72674897049322 10.508568139924062))",0.2602831465379997
1075,-18.45924949645996,10.197364807128906,28,90,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,CR,30.23716946063165,20230306,20230306,0.35332474,0.35415562987327576,25.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.35330814,20230306,"POLYGON ((105.72674897049322 10.508568139924062, 105.72670665401553 10.5082507663414, 105.72740487589739 10.508123816908334, 105.7273625594197 10.508462348729841, 105.72674897049322 10.508568139924062))",0.2602831465379997
1080,-13.845832824707031,-13.811675071716309,47,91,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,HH,30.25354771360894,20230306,20230306,0.13242598,0.13181981444358826,42.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.23644552,20230306,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1081,-21.12493896484375,-21.15342140197754,47,91,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,HV,30.25354771360894,20230306,20230306,0.13242598,0.13181981444358826,42.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.23644552,20230306,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
1082,0.7009169459342957,0.6427676677703857,47,91,Subset_S1A_OPER_SAR_EOSSP__CORE_L1A_OLF_20230309T204419_Cal_ML_SRGR_TC_dB_modified,RVI,30.25354771360894,20230306,20230306,0.13242598,0.13181981444358826,42.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.23644552,20230306,"POLYGON ((105.72391376648811 10.505373245858593, 105.72381855441331 10.504960660201132, 105.72471777956419 10.504780815170955, 105.72474951692246 10.505151084350729, 105.72391376648811 10.505373245858593))",0.4263157599727092
