,mean_novasar,median_novasar,count_novasar,polygon_id,incidence_angle_metadata,filename_novasar,incidence_angle,polarization,date_novasar,s2_date,mean_s2,median_s2,count_s2,filename_s2,date_s2,primary_class,primary_class_fraction,secondary_class,secondary_class_fraction
587,-17.157835006713867,-16.835033416748047,3305.0,40,29.109,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51208_scd_32_240102_142620_HH_HV/image_HV_wgs84_modified-linear.tif,31.147321701049805,HV,20240102,20240104,,,,,,,,,
588,0.9893344640731812,0.9651988744735718,3305.0,40,29.109,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51208_scd_32_240102_142620_HH_HV/image_wgs84_modified-linear-RVI.tif,31.147321701049805,RVI,20240102,20240104,,,,,,,,,
589,-12.031665802001953,4.933445930480957,3305.0,40,29.109,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51208_scd_32_240102_142620_HH_HV/image_HH_wgs84_modified-linear.tif,31.147321701049805,CR,20240102,20240104,,,,,,,,,
590,-5.293901443481445,-5.230402946472168,4305.0,40,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HH_wgs84_modified-linear.tif,25.73823356628418,HH,20240119,20240119,,,,,,,,,
591,-13.058853149414062,-12.979095458984375,4305.0,40,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HV_wgs84_modified-linear.tif,25.73823356628418,HV,20240119,20240119,,,,,,,,,
592,0.619283139705658,0.5854608416557312,4305.0,40,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_wgs84_modified-linear-RVI.tif,25.73823356628418,RVI,20240119,20240119,,,,,,,,,
593,-5.293901443481445,7.748692512512207,4305.0,40,24.904,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51715_scd_32_240119_142811_HH_HV/image_HH_wgs84_modified-linear.tif,25.73823356628418,CR,20240119,20240119,,,,,,,,,
594,-6.328102111816406,-6.326515197753906,4502.0,40,29.166,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_52556_scd_32_240216_021151_HH_HV/image_HH_wgs84_georef-linear.tif,30.053070068359375,HH,20240216,20240213,,,,,,,,,
595,-13.236842155456543,-13.144545555114746,4502.0,40,29.166,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_52556_scd_32_240216_021151_HH_HV/image_HV_wgs84_georef-linear.tif,30.053070068359375,HV,20240216,20240213,,,,,,,,,
596,0.7307708263397217,0.6790825128555298,4502.0,40,29.166,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_52556_scd_32_240216_021151_HH_HV/image_wgs84_georef-linear-RVI.tif,30.053070068359375,RVI,20240216,20240213,,,,,,,,,
597,-6.328102111816406,6.81803035736084,4502.0,40,29.166,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_52556_scd_32_240216_021151_HH_HV/image_HH_wgs84_georef-linear.tif,30.053070068359375,CR,20240216,20240213,,,,,,,,,
598,-6.532559394836426,-6.532108306884766,4511.0,40,22.706,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_52927_scd_32_240303_020803_HH_HV/image_HH_wgs84_modified-linear.tif,23.991613388061523,HH,20240303,20240304,0.85943204,0.8631153106689453,3796.0,S2A_MSIL2A_20240304T140711_N0510_R110_T20HNJ_20240304T195947.SAFE_NDVI,20240304,Soybean,0.9821073558648111,Maize,0.017892644135188866
599,-13.188057899475098,-13.089044570922852,4511.0,40,22.706,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_52927_scd_32_240303_020803_HH_HV/image_HV_wgs84_modified-linear.tif,23.991613388061523,HV,20240303,20240304,0.85943204,0.8631153106689453,3796.0,S2A_MSIL2A_20240304T140711_N0510_R110_T20HNJ_20240304T195947.SAFE_NDVI,20240304,Soybean,0.9821073558648111,Maize,0.017892644135188866
600,0.7661499977111816,0.7109956741333008,4511.0,40,22.706,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_52927_scd_32_240303_020803_HH_HV/image_wgs84_modified-linear-RVI.tif,23.991613388061523,RVI,20240303,20240304,0.85943204,0.8631153106689453,3796.0,S2A_MSIL2A_20240304T140711_N0510_R110_T20HNJ_20240304T195947.SAFE_NDVI,20240304,Soybean,0.9821073558648111,Maize,0.017892644135188866
601,-6.532559394836426,6.556936264038086,4511.0,40,22.706,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_52927_scd_32_240303_020803_HH_HV/image_HH_wgs84_modified-linear.tif,23.991613388061523,CR,20240303,20240304,0.85943204,0.8631153106689453,3796.0,S2A_MSIL2A_20240304T140711_N0510_R110_T20HNJ_20240304T195947.SAFE_NDVI,20240304,Soybean,0.9821073558648111,Maize,0.017892644135188866
602,-9.402148246765137,-9.402812004089355,4291.0,40,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_HH_wgs84_modified-linear.tif,25.735740661621094,HH,20240325,20240324,,,,,,,,,
603,-16.795377731323242,-16.666370391845703,4291.0,40,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_HV_wgs84_modified-linear.tif,25.735740661621094,HV,20240325,20240324,,,,,,,,,
604,0.6656639575958252,0.6206896901130676,4291.0,40,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_wgs84_modified-linear-RVI.tif,25.735740661621094,RVI,20240325,20240324,,,,,,,,,
605,-9.402148246765137,7.263558387756348,4291.0,40,24.907,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_53274_scd_32_240325_142435_HH_HV/image_HH_wgs84_modified-linear.tif,25.735740661621094,CR,20240325,20240324,,,,,,,,,
606,-10.841475486755371,-10.771960258483887,1368.0,41,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_HH_wgs84_modified-linear.tif,27.58469009399414,HH,20231224,20231225,,,,,,,,,
607,-19.207040786743164,-19.165145874023438,1368.0,41,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_HV_wgs84_modified-linear.tif,27.58469009399414,HV,20231224,20231225,,,,,,,,,
608,0.5510833263397217,0.5090700387954712,1368.0,41,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_wgs84_modified-linear-RVI.tif,27.58469009399414,RVI,20231224,20231225,,,,,,,,,
609,-10.841475486755371,8.39318561553955,1368.0,41,27.052,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_50945_scd_32_231224_014907_HH_HV/image_HH_wgs84_modified-linear.tif,27.58469009399414,CR,20231224,20231225,,,,,,,,,
610,-10.983223915100098,-10.943116188049316,1466.0,41,29.109,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51208_scd_32_240102_142620_HH_HV/image_HH_wgs84_modified-linear.tif,31.139892578125,HH,20240102,20240104,,,,,,,,,
611,-17.746789932250977,-17.731281280517578,1466.0,41,29.109,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51208_scd_32_240102_142620_HH_HV/image_HV_wgs84_modified-linear.tif,31.139892578125,HV,20240102,20240104,,,,,,,,,
612,0.7404088973999023,0.7019984126091003,1466.0,41,29.109,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51208_scd_32_240102_142620_HH_HV/image_wgs84_modified-linear-RVI.tif,31.139892578125,RVI,20240102,20240104,,,,,,,,,
613,-10.983223915100098,6.788165092468262,1466.0,41,29.109,/run/media/tom/SSDThomas/scratch/2024-05-s-band-ndvi/data-bell-ville-processed/novasar/NovaSAR_01_51208_scd_32_240102_142620_HH_HV/image_HH_wgs84_modified-linear.tif,31.139892578125,CR,20240102,20240104,,,,,,,,,
