,mean_s1,median_s1,count_s1,polygon_id,filename_s1,polarization,local_incidence_angle,date_s1,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha,s2_date_iso
2116,-16.999902725219727,-16.558090209960938,78,133,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,VH,40.6080436706543,20230305,20230306,0.87504745,0.8731955885887146,73.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.453056,20230306,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-03-06
2117,0.7653525471687317,0.6424617767333984,78,133,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,RVI,40.6080436706543,20230305,20230306,0.87504745,0.8731955885887146,73.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.453056,20230306,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-03-06
2118,-9.979597091674805,6.370771408081055,78,133,Subset_S1A_IW_GRDH_1SDV_20230305T224558_20230305T224623_047515_05B494_D765_Orb_NR_Cal_TC_dB,CR,40.6080436706543,20230305,20230306,0.87504745,0.8731955885887146,73.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.453056,20230306,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-03-06
2119,-10.368691444396973,5.994089126586914,85,133,Subset_S1A_IW_GRDH_1SDV_20230306T111144_20230306T111209_047523_05B4DE_D2CD_Orb_NR_Cal_TC_dB,CR,40.7739143371582,20230306,20230306,0.87504745,0.8731955885887146,73.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.453056,20230306,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-03-06
2120,-13.101749420166016,-12.980949401855469,81,133,Subset_S1A_IW_GRDH_1SDV_20230808T224604_20230808T224629_049790_05FCD3_C933_Orb_NR_Cal_TC_dB,VV,40.58827590942383,20230808,20230808,0.64684415,0.6439680457115173,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3066855,20230808,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-08-08
2121,-18.09210777282715,-17.745702743530273,81,133,Subset_S1A_IW_GRDH_1SDV_20230808T224604_20230808T224629_049790_05FCD3_C933_Orb_NR_Cal_TC_dB,VH,40.58827590942383,20230808,20230808,0.64684415,0.6439680457115173,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3066855,20230808,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-08-08
2122,1.0125316381454468,0.9545419216156006,81,133,Subset_S1A_IW_GRDH_1SDV_20230808T224604_20230808T224629_049790_05FCD3_C933_Orb_NR_Cal_TC_dB,RVI,40.58827590942383,20230808,20230808,0.64684415,0.6439680457115173,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3066855,20230808,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-08-08
2123,-6.491162300109863,-6.58331298828125,83,133,Subset_S1A_IW_GRDH_1SDV_20230809T111151_20230809T111216_049798_05FD1E_4CD0_Orb_NR_Cal_TC_dB,VV,40.79752731323242,20230809,20230808,0.64684415,0.6439680457115173,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3066855,20230808,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-08-08
2124,-17.470340728759766,-17.2550048828125,83,133,Subset_S1A_IW_GRDH_1SDV_20230809T111151_20230809T111216_049798_05FD1E_4CD0_Orb_NR_Cal_TC_dB,VH,40.79752731323242,20230809,20230808,0.64684415,0.6439680457115173,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3066855,20230808,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-08-08
2125,0.3656980097293854,0.27255305647850037,83,133,Subset_S1A_IW_GRDH_1SDV_20230809T111151_20230809T111216_049798_05FD1E_4CD0_Orb_NR_Cal_TC_dB,RVI,40.79752731323242,20230809,20230808,0.64684415,0.6439680457115173,73.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.3066855,20230808,"POLYGON ((105.74626876821675 10.695683669922332, 105.74654647010158 10.69536629633967, 105.74534838482703 10.694247554460784, 105.74511035464003 10.694525256345614, 105.74626876821675 10.695683669922332))",0.779009127001044,2023-08-08
