,mean_s1,median_s1,count_s1,polygon_id,filename_s1,polarization,local_incidence_angle,date_s1,s2_date,mean_s2,median_s2,count_s2,filename_s2,date_s2,primary_class,primary_class_fraction,secondary_class,secondary_class_fraction
198,-18.091781616210938,-17.567262649536133,6957,111,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.337066650390625,20231220,20231225,0.4152924,0.42675545811653137,5861,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9107373868046572,No cropland,0.06597671410090557
199,-18.538145065307617,-18.222049713134766,2970,112,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.34777069091797,20231220,20231225,0.45933452,0.4485052525997162,2500,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9513677811550152,No cropland,0.0486322188449848
200,-15.729491233825684,-15.293902397155762,5503,113,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.39033126831055,20231220,20231225,0.70579207,0.7627833485603333,4635,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.8805237315875614,No cropland,0.07855973813420622
201,-16.04554557800293,-15.77927017211914,2633,114,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.20511245727539,20231220,20231225,0.7807298,0.8143712282180786,2217,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.6048109965635738,Sunflower (Summer Crop),0.37800687285223367
202,-21.280546188354492,-20.71304702758789,6063,115,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.31037521362305,20231220,20231225,0.34077376,0.33989787101745605,5109,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9925925925925926,No cropland,0.007407407407407408
203,-22.03254508972168,-21.53961944580078,6179,116,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.32890701293945,20231220,20231225,0.217657,0.20483961701393127,5200,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9941605839416059,No cropland,0.00583941605839416
204,-15.673078536987305,-15.582767486572266,5545,117,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.317626953125,20231220,20231225,0.8624285,0.8727272748947144,4671,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,1.0,,
205,-20.36913299560547,-19.97783660888672,7957,118,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.175804138183594,20231220,20231225,0.29290342,0.26074984669685364,6698,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9977401129943503,No cropland,0.0022598870056497176
206,-21.2105712890625,-20.799379348754883,5367,119,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.3450813293457,20231220,20231225,0.29063717,0.293563574552536,4519,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,0.9899328859060402,No cropland,0.010067114093959731
207,-19.191364288330078,-18.896507263183594,4884,120,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.286502838134766,20231220,20231225,0.2769079,0.28059259057044983,4113,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,0.6469500924214417,No cropland,0.3290203327171904
208,-20.730365753173828,-20.396038055419922,3540,121,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.31756591796875,20231220,20231225,0.30676618,0.2331606149673462,2977,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9923664122137404,No cropland,0.007633587786259542
209,-17.071489334106445,-16.91324806213379,1275,122,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.4317512512207,20231220,20231225,0.8430354,0.8464710712432861,1070,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
210,-15.447321891784668,-15.280961990356445,5277,123,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.43290710449219,20231220,20231225,0.88122195,0.8855212926864624,4440,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9982964224872232,Soybean,0.0017035775127768314
211,-20.906089782714844,-20.630151748657227,3867,124,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.38771057128906,20231220,20231225,0.24943033,0.21043559908866882,3256,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.7645687645687645,Soybean,0.2331002331002331
212,-16.04206085205078,-15.88298225402832,8820,125,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.338417053222656,20231220,20231225,0.8440017,0.8537352681159973,7423,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,1.0,,
213,-18.00063705444336,-17.624969482421875,2873,126,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.08808135986328,20231220,20231225,0.28550115,0.2809829115867615,2416,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9968652037617555,No cropland,0.003134796238244514
214,-16.480472564697266,-16.164342880249023,1431,127,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.03270721435547,20231220,20231225,0.65217185,0.6591591835021973,1209,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
215,-15.632064819335938,-15.430459976196289,3071,128,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.115013122558594,20231220,20231225,0.7234711,0.7576248645782471,2588,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9327485380116959,Sunflower,0.049707602339181284
216,-19.12911033630371,-18.776411056518555,828,129,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.98444747924805,20231220,20231225,0.45868692,0.45579442381858826,696,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,0.6153846153846154,Maize,0.27472527472527475
217,-19.325077056884766,-19.071306228637695,5154,130,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.92323684692383,20231220,20231225,0.21189293,0.20692399144172668,4342,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9982547993019197,Soybean,0.0017452006980802793
218,-17.40693473815918,-17.196481704711914,2330,131,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.95751190185547,20231220,20231225,0.6199051,0.6242815852165222,1964,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,0.9806949806949807,Maize,0.019305019305019305
219,-15.93571949005127,-15.757381439208984,3376,132,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.03279113769531,20231220,20231225,0.93508816,0.9362509250640869,2841,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9624664879356568,Soybean,0.03753351206434316
220,-15.283003807067871,-15.068547248840332,775,133,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.039527893066406,20231220,20231225,0.8597988,0.8638151288032532,651,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
221,-25.751317977905273,-24.55132293701172,2224,134,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.16987228393555,20231220,20231225,0.31071076,0.29323869943618774,1873,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,1.0,,
222,-17.748048782348633,-17.674911499023438,686,135,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.04767608642578,20231220,20231225,0.50647455,0.43410003185272217,578,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
223,-16.8975772857666,-16.592987060546875,2752,136,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.835487365722656,20231220,20231225,0.71525526,0.7234221696853638,2311,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,0.7810457516339869,Maize,0.21895424836601307
224,-17.036846160888672,-16.90350341796875,3108,137,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.076942443847656,20231220,20231225,0.26372337,0.2620278298854828,2617,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,0.8265895953757225,Maize,0.16184971098265896
225,-17.28093719482422,-17.11628532409668,2166,138,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.0997200012207,20231220,20231225,0.6360244,0.6357139348983765,1828,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
226,-16.182390213012695,-15.908960342407227,1006,139,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.10610580444336,20231220,20231225,0.88170165,0.8930804133415222,849,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,0.8053097345132744,Maize,0.19469026548672566
227,-16.036684036254883,-15.814374923706055,1328,140,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.14741516113281,20231220,20231225,0.39735508,0.39455175399780273,1122,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9731543624161074,No cropland,0.026845637583892617
228,-19.02458381652832,-18.74540901184082,5549,141,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.249122619628906,20231220,20231225,0.23571496,0.23455233871936798,4671,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,1.0,,
229,-22.02552032470703,-21.839384078979492,2767,142,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.35782241821289,20231220,20231225,0.2852211,0.2772988975048065,2330,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,1.0,,
230,-21.521738052368164,-21.180492401123047,4941,143,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.355037689208984,20231220,20231225,0.31790352,0.29444020986557007,4158,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9835766423357665,No cropland,0.016423357664233577
231,-21.718822479248047,-21.202722549438477,7406,144,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.4513053894043,20231220,20231225,0.2283908,0.22798006236553192,6234,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,1.0,,
232,-16.956504821777344,-16.8160400390625,6402,145,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.36882400512695,20231220,20231225,0.50697076,0.5192251205444336,5397,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,0.675561797752809,No cropland,0.20926966292134833
233,-17.45395851135254,-17.305227279663086,2878,146,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.27585220336914,20231220,20231225,0.78525436,0.787574052810669,2428,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,0.903125,Maize,0.096875
234,-16.581220626831055,-16.394346237182617,1636,147,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.20826721191406,20231220,20231225,0.8891559,0.90089350938797,1378,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9234972677595629,Sunflower (Summer Crop),0.0546448087431694
235,-25.11798095703125,-24.042505264282227,1783,148,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.13178634643555,20231220,20231225,0.22249644,0.22186431288719177,1502,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.7918781725888325,No cropland,0.20812182741116753
236,-18.137542724609375,-18.031309127807617,924,149,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.19753646850586,20231220,20231225,0.93282056,0.9368420839309692,779,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,0.6601941747572816,Maize,0.30097087378640774
237,-17.498043060302734,-17.27059555053711,1392,150,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.22319412231445,20231220,20231225,0.7668871,0.7592649459838867,1173,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,0.967948717948718,Maize,0.03205128205128205
238,-17.158384323120117,-16.85774040222168,526,151,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.2440299987793,20231220,20231225,0.90803486,0.9077845215797424,444,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
239,-16.536216735839844,-16.336284637451172,6792,152,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.92914962768555,20231220,20231225,0.80446804,0.8153679966926575,5712,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,1.0,,
240,-15.45007038116455,-15.237771034240723,1523,153,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.84299087524414,20231220,20231225,0.53222305,0.5326215624809265,1281,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,0.9881656804733728,Maize,0.011834319526627219
241,-17.02202606201172,-16.808883666992188,3207,154,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.98850631713867,20231220,20231225,0.41514853,0.40505194664001465,2694,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,1.0,,
242,-16.81195068359375,-16.597333908081055,9385,155,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.175750732421875,20231220,20231225,0.84645396,0.8615005612373352,7892,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,0.9980842911877394,Maize,0.0019157088122605363
243,-17.08662986755371,-16.890058517456055,5125,156,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.10573959350586,20231220,20231225,0.7146213,0.7185038328170776,4302,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,1.0,,
244,-16.546215057373047,-16.35797882080078,1478,157,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.115333557128906,20231220,20231225,0.9395052,0.9421708583831787,1244,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,1.0,,
245,-20.56477165222168,-20.056995391845703,1670,158,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.0374755859375,20231220,20231225,0.19453587,0.18150751292705536,1410,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.9086021505376344,No cropland,0.08064516129032258
246,-17.889646530151367,-17.669557571411133,1966,159,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.04606246948242,20231220,20231225,0.79587054,0.7988747954368591,1651,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,1.0,,
247,-15.658936500549316,-15.44261646270752,1409,160,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.79344940185547,20231220,20231225,0.65596354,0.6543842554092407,1184,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
248,-16.91452407836914,-16.562610626220703,980,161,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.773292541503906,20231220,20231225,0.62288994,0.6282864809036255,823,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
249,-15.712956428527832,-15.429658889770508,1215,162,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.73488998413086,20231220,20231225,0.60604304,0.6082717776298523,1021,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
250,-17.446054458618164,-17.17572021484375,5036,163,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.927825927734375,20231220,20231225,0.8705742,0.8867749571800232,4235,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
251,-15.137275695800781,-15.038473129272461,1178,164,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.03493881225586,20231220,20231225,0.7439209,0.7453437447547913,989,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,0.7846153846153846,Maize,0.2153846153846154
252,-14.769879341125488,-14.519022941589355,910,165,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.00800323486328,20231220,20231225,0.8561301,0.8713330626487732,762,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.900990099009901,No cropland,0.09900990099009901
253,-15.864202499389648,-15.697859764099121,738,166,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,35.938114166259766,20231220,20231225,0.7849933,0.8019316792488098,618,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
254,-17.655099868774414,-17.470252990722656,1221,167,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.10945129394531,20231220,20231225,0.9105135,0.9163283109664917,1026,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
255,-18.111515045166016,-17.89008903503418,3188,168,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.21419906616211,20231220,20231225,0.39405268,0.3889535665512085,2678,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
256,-15.558305740356445,-15.374078750610352,2323,169,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.25144577026367,20231220,20231225,0.49707475,0.4992245137691498,1954,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
257,-17.054819107055664,-16.768329620361328,2264,170,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.30621337890625,20231220,20231225,0.65488815,0.6561895608901978,1911,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
258,-15.901460647583008,-15.769431114196777,1301,171,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.16737747192383,20231220,20231225,0.88411707,0.8856719732284546,1098,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
259,-16.73280906677246,-16.58120346069336,1394,172,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.17267608642578,20231220,20231225,0.8978066,0.9010736346244812,1171,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
260,-16.768335342407227,-16.74825668334961,2058,173,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.20885467529297,20231220,20231225,0.7881505,0.7965297698974609,1728,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
261,-15.722512245178223,-15.562002182006836,3218,174,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.22876739501953,20231220,20231225,0.88571113,0.8870800137519836,2706,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,1.0,,
262,-16.83382225036621,-16.67733383178711,2987,175,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.19430923461914,20231220,20231225,0.26958793,0.2627182900905609,2513,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Maize,0.996969696969697,No cropland,0.0030303030303030303
263,-16.507205963134766,-16.460567474365234,919,176,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.49662399291992,20231220,20231225,0.7731004,0.7772413492202759,776,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,No cropland,0.8461538461538461,Maize,0.15384615384615385
264,-17.247379302978516,-17.048641204833984,2006,177,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.06053924560547,20231220,20231225,0.77698773,0.7934134602546692,1690,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,0.6266666666666667,Maize,0.3511111111111111
265,-17.51264762878418,-17.284896850585938,3180,178,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.063201904296875,20231220,20231225,0.7146688,0.7320271730422974,2670,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,0.6373937677053825,Maize,0.3626062322946176
266,-17.6859073638916,-17.45164680480957,3275,179,Subset_S1A_IW_GRDH_1SDV_20231220T093122_20231220T093147_051736_063F9A_1A8A_Orb_NR_Cal_TC_dB,VH,36.09953689575195,20231220,20231225,0.3820643,0.37791308760643005,2756,S2A_MSIL2A_20231225T140701_N0510_R110_T20HNK_20231225T192853.SAFE_NDVI,20231225,Soybean,0.5616438356164384,No cropland,0.43561643835616437
