,mean_novasar,median_novasar,count_novasar,polygon_id,filename_novasar,polarization,incidence_angle,date_novasar,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha
1450,0.049972642213106155,0.04313107579946518,109.0,182,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,RVI,25.810659408569336,20230305,20230306,0.47140732,0.46370911598205566,106.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.3431663,20230306,"POLYGON ((105.79657760161251 10.511367968284915, 105.7960806710091 10.51142597548315, 105.79596758559566 10.509572092146241, 105.79644558900877 10.509589813104112, 105.79657760161251 10.511367968284915))",1.0741856100277938
1451,-5.553359508514404,8.134517669677734,109.0,182,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,CR,25.810659408569336,20230305,20230306,0.47140732,0.46370911598205566,106.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.3431663,20230306,"POLYGON ((105.79657760161251 10.511367968284915, 105.7960806710091 10.51142597548315, 105.79596758559566 10.509572092146241, 105.79644558900877 10.509589813104112, 105.79657760161251 10.511367968284915))",1.0741856100277938
1452,-3.5548019409179688,-3.409050941467285,111.0,182,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HH,14.55402946472168,20230806,20230808,0.6246849,0.625779390335083,106.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.44845372,20230808,"POLYGON ((105.79657760161251 10.511367968284915, 105.7960806710091 10.51142597548315, 105.79596758559566 10.509572092146241, 105.79644558900877 10.509589813104112, 105.79657760161251 10.511367968284915))",1.0741856100277938
1453,-13.187286376953125,-12.998000144958496,111.0,182,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HV,14.55402946472168,20230806,20230808,0.6246849,0.625779390335083,106.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.44845372,20230808,"POLYGON ((105.79657760161251 10.511367968284915, 105.7960806710091 10.51142597548315, 105.79596758559566 10.509572092146241, 105.79644558900877 10.509589813104112, 105.79657760161251 10.511367968284915))",1.0741856100277938
1454,0.051646262407302856,0.05014180392026901,111.0,182,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,RVI,14.55402946472168,20230806,20230808,0.6246849,0.625779390335083,106.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.44845372,20230808,"POLYGON ((105.79657760161251 10.511367968284915, 105.7960806710091 10.51142597548315, 105.79596758559566 10.509572092146241, 105.79644558900877 10.509589813104112, 105.79657760161251 10.511367968284915))",1.0741856100277938
1455,-3.5548019409179688,9.588949203491211,111.0,182,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,CR,14.55402946472168,20230806,20230808,0.6246849,0.625779390335083,106.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.44845372,20230808,"POLYGON ((105.79657760161251 10.511367968284915, 105.7960806710091 10.51142597548315, 105.79596758559566 10.509572092146241, 105.79644558900877 10.509589813104112, 105.79657760161251 10.511367968284915))",1.0741856100277938
1457,-0.05796857923269272,0.10082066059112549,25.0,183,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HH,14.587603569030762,20230806,20230808,0.57996184,0.5732174515724182,25.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.2093567,20230808,"POLYGON ((105.79932125602528 10.511430442939917, 105.79930092127256 10.510957492752482, 105.79969916982604 10.510937569397745, 105.79973542086258 10.511404172721864, 105.79932125602528 10.511430442939917))",0.23170068104351962
1458,-10.000760078430176,-9.993951797485352,25.0,183,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HV,14.587603569030762,20230806,20230808,0.57996184,0.5732174515724182,25.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.2093567,20230808,"POLYGON ((105.79932125602528 10.511430442939917, 105.79930092127256 10.510957492752482, 105.79969916982604 10.510937569397745, 105.79973542086258 10.511404172721864, 105.79932125602528 10.511430442939917))",0.23170068104351962
1459,0.11554217338562012,0.10013937950134277,25.0,183,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,RVI,14.587603569030762,20230806,20230808,0.57996184,0.5732174515724182,25.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.2093567,20230808,"POLYGON ((105.79932125602528 10.511430442939917, 105.79930092127256 10.510957492752482, 105.79969916982604 10.510937569397745, 105.79973542086258 10.511404172721864, 105.79932125602528 10.511430442939917))",0.23170068104351962
1460,-0.05796857923269272,10.094772458076477,25.0,183,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,CR,14.587603569030762,20230806,20230808,0.57996184,0.5732174515724182,25.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.2093567,20230808,"POLYGON ((105.79932125602528 10.511430442939917, 105.79930092127256 10.510957492752482, 105.79969916982604 10.510937569397745, 105.79973542086258 10.511404172721864, 105.79932125602528 10.511430442939917))",0.23170068104351962
1461,-4.877480506896973,-4.7966814041137695,37.0,184,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,HH,25.755474090576172,20230305,20230306,0.74867755,0.7547670602798462,36.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5197287,20230306,"POLYGON ((105.8014744614725 10.511119137997376, 105.8014609109487 10.510806991441266, 105.80246762614622 10.51073507396881, 105.80249073679877 10.511047196236571, 105.8014744614725 10.511119137997376))",0.38363684940534054
1462,-12.593855857849121,-12.384718894958496,37.0,184,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,HV,25.755474090576172,20230305,20230306,0.74867755,0.7547670602798462,36.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5197287,20230306,"POLYGON ((105.8014744614725 10.511119137997376, 105.8014609109487 10.510806991441266, 105.80246762614622 10.51073507396881, 105.80249073679877 10.511047196236571, 105.8014744614725 10.511119137997376))",0.38363684940534054
1463,0.05953947454690933,0.05774683505296707,37.0,184,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,RVI,25.755474090576172,20230305,20230306,0.74867755,0.7547670602798462,36.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5197287,20230306,"POLYGON ((105.8014744614725 10.511119137997376, 105.8014609109487 10.510806991441266, 105.80246762614622 10.51073507396881, 105.80249073679877 10.511047196236571, 105.8014744614725 10.511119137997376))",0.38363684940534054
1464,-4.877480506896973,7.588037490844727,37.0,184,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,CR,25.755474090576172,20230305,20230306,0.74867755,0.7547670602798462,36.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.5197287,20230306,"POLYGON ((105.8014744614725 10.511119137997376, 105.8014609109487 10.510806991441266, 105.80246762614622 10.51073507396881, 105.80249073679877 10.511047196236571, 105.8014744614725 10.511119137997376))",0.38363684940534054
1465,-4.050137996673584,-3.80344820022583,39.0,184,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HH,14.61467456817627,20230806,20230808,0.23432575,0.21341067552566528,36.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.20520703,20230808,"POLYGON ((105.8014744614725 10.511119137997376, 105.8014609109487 10.510806991441266, 105.80246762614622 10.51073507396881, 105.80249073679877 10.511047196236571, 105.8014744614725 10.511119137997376))",0.38363684940534054
1466,-13.151229858398438,-12.710013389587402,39.0,184,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HV,14.61467456817627,20230806,20230808,0.23432575,0.21341067552566528,36.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.20520703,20230808,"POLYGON ((105.8014744614725 10.511119137997376, 105.8014609109487 10.510806991441266, 105.80246762614622 10.51073507396881, 105.80249073679877 10.511047196236571, 105.8014744614725 10.511119137997376))",0.38363684940534054
1467,0.05748937651515007,0.05357949435710907,39.0,184,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,RVI,14.61467456817627,20230806,20230808,0.23432575,0.21341067552566528,36.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.20520703,20230808,"POLYGON ((105.8014744614725 10.511119137997376, 105.8014609109487 10.510806991441266, 105.80246762614622 10.51073507396881, 105.80249073679877 10.511047196236571, 105.8014744614725 10.511119137997376))",0.38363684940534054
1468,-4.050137996673584,8.906565189361572,39.0,184,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,CR,14.61467456817627,20230806,20230808,0.23432575,0.21341067552566528,36.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.20520703,20230808,"POLYGON ((105.8014744614725 10.511119137997376, 105.8014609109487 10.510806991441266, 105.80246762614622 10.51073507396881, 105.80249073679877 10.511047196236571, 105.8014744614725 10.511119137997376))",0.38363684940534054
1469,-11.825729370117188,-12.633371353149414,75.0,185,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,HH,26.535741806030273,20230305,20230306,0.21545266,0.202850341796875,74.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.13474444,20230306,"POLYGON ((105.72595076157451 10.478428765684736, 105.72566255301533 10.478112049686281, 105.72678893169258 10.477466186382772, 105.72688470549295 10.47754795607843, 105.72715192525594 10.47737075542923, 105.72733724794956 10.477597376762338, 105.72595076157451 10.478428765684736))",0.7513573033971126
1470,-20.510900497436523,-20.505329132080078,75.0,185,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,HV,26.535741806030273,20230305,20230306,0.21545266,0.202850341796875,74.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.13474444,20230306,"POLYGON ((105.72595076157451 10.478428765684736, 105.72566255301533 10.478112049686281, 105.72678893169258 10.477466186382772, 105.72688470549295 10.47754795607843, 105.72715192525594 10.47737075542923, 105.72733724794956 10.477597376762338, 105.72595076157451 10.478428765684736))",0.7513573033971126
1471,0.012134268879890442,0.008901579305529594,75.0,185,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,RVI,26.535741806030273,20230305,20230306,0.21545266,0.202850341796875,74.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.13474444,20230306,"POLYGON ((105.72595076157451 10.478428765684736, 105.72566255301533 10.478112049686281, 105.72678893169258 10.477466186382772, 105.72688470549295 10.47754795607843, 105.72715192525594 10.47737075542923, 105.72733724794956 10.477597376762338, 105.72595076157451 10.478428765684736))",0.7513573033971126
1472,-11.825729370117188,7.871957778930664,75.0,185,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,CR,26.535741806030273,20230305,20230306,0.21545266,0.202850341796875,74.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.13474444,20230306,"POLYGON ((105.72595076157451 10.478428765684736, 105.72566255301533 10.478112049686281, 105.72678893169258 10.477466186382772, 105.72688470549295 10.47754795607843, 105.72715192525594 10.47737075542923, 105.72733724794956 10.477597376762338, 105.72595076157451 10.478428765684736))",0.7513573033971126
1477,-12.35287857055664,-12.765482902526855,54.0,186,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,HH,26.53255271911621,20230305,20230306,0.24873075,0.24172058701515198,51.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.20515917,20230306,"POLYGON ((105.72766250985613 10.477960887821093, 105.72754268747642 10.47778971299293, 105.72580440024264 10.478824394603505, 105.7259450557469 10.478999348445278, 105.72766250985613 10.477960887821093))",0.5252414610379456
1478,-19.93889045715332,-19.33755111694336,54.0,186,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,HV,26.53255271911621,20230305,20230306,0.24873075,0.24172058701515198,51.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.20515917,20230306,"POLYGON ((105.72766250985613 10.477960887821093, 105.72754268747642 10.47778971299293, 105.72580440024264 10.478824394603505, 105.7259450557469 10.478999348445278, 105.72766250985613 10.477960887821093))",0.5252414610379456
1479,0.012164873071014881,0.011648543179035187,54.0,186,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,RVI,26.53255271911621,20230305,20230306,0.24873075,0.24172058701515198,51.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.20515917,20230306,"POLYGON ((105.72766250985613 10.477960887821093, 105.72754268747642 10.47778971299293, 105.72580440024264 10.478824394603505, 105.7259450557469 10.478999348445278, 105.72766250985613 10.477960887821093))",0.5252414610379456
1480,-12.35287857055664,6.572068214416504,54.0,186,NovaSAR_01_42627_scd_32_230305_030519_HH_HV_TC2-linear,CR,26.53255271911621,20230305,20230306,0.24873075,0.24172058701515198,51.0,S2B_MSIL2A_20230306T031619_N0509_R118_T48PWS_20230306T070117.SAFE_NDVI,-0.20515917,20230306,"POLYGON ((105.72766250985613 10.477960887821093, 105.72754268747642 10.47778971299293, 105.72580440024264 10.478824394603505, 105.7259450557469 10.478999348445278, 105.72766250985613 10.477960887821093))",0.5252414610379456
1593,-3.410749673843384,-3.36576509475708,339.0,200,NovaSAR_01_46818_scd_32_230806_152509_HH_HV_TC2_modified-linear,HH,14.625298500061035,20230806,20230808,0.8494394,0.8529305458068848,330.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5400569,20230808,"POLYGON ((105.77988035131645 10.401292219572124, 105.77823592294311 10.399796847744003, 105.77926561691137 10.398854639671255, 105.77983469553746 10.399589443718133, 105.78054507107433 10.400197114358111, 105.78033993336788 10.40049178321058, 105.78056972694955 10.400674119654346, 105.77988035131645 10.401292219572124))",3.2957653720858167
